,customer_id,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,owns_car,name,age,age_range
1254,1255,M,5,others,Health,Affluent Customer,No,Erhart Glazebrook,39,"(33.2, 40.3]"
1255,1256,M,8,Food Chemist,Health,High Net Worth,No,Granny Lukes,35,"(33.2, 40.3]"
1256,1257,M,40,Assistant Professor,Property,Affluent Customer,Yes,Prentiss MacVicar,49,"(47.4, 54.5]"
1257,1258,M,89,Geological Engineer,Manufacturing,Mass Customer,No,Nefen Ferriere,43,"(40.3, 47.4]"
1258,1259,F,23,Assistant Professor,Financial Services,Mass Customer,No,Emmi Dymock,48,"(47.4, 54.5]"
1259,1260,M,92,Tax Accountant,Property,Mass Customer,No,Fremont Spawton,32,"(26.1, 33.2]"
1260,1261,F,61,Legal Assistant,Manufacturing,Mass Customer,No,Candice Lohde,50,"(47.4, 54.5]"
1261,1262,F,90,Technical Writer,others,High Net Worth,Yes,Aindrea MacConchie,54,"(47.4, 54.5]"
1262,1263,M,41,Nurse,Manufacturing,Affluent Customer,No,Elliot Posselow,48,"(47.4, 54.5]"
1263,1264,M,48,others,Health,Mass Customer,Yes,Michail Heart,27,"(26.1, 33.2]"
1264,1265,M,72,Biostatistician I,Property,Mass Customer,Yes,Kipper Monck,34,"(33.2, 40.3]"
1266,1267,M,39,Safety Technician IV,Entertainment,Affluent Customer,Yes,Leopold Dainton,42,"(40.3, 47.4]"
1267,1268,M,20,others,Financial Services,High Net Worth,Yes,Baudoin McCartney,32,"(26.1, 33.2]"
1268,1269,M,56,Account Coordinator,Property,High Net Worth,Yes,Ravid Kilgallon,31,"(26.1, 33.2]"
1269,1270,M,72,Paralegal,Financial Services,Affluent Customer,No,Cullen Langshaw,38,"(33.2, 40.3]"
1270,1271,F,71,Accounting Assistant II,Telecommunications,Mass Customer,Yes,Jo-anne Pringer,27,"(26.1, 33.2]"
1271,1272,F,2,others,Manufacturing,Affluent Customer,No,Nettie Bulfit,36,"(33.2, 40.3]"
1272,1273,M,48,General Manager,Financial Services,Affluent Customer,Yes,Hieronymus Whinray,47,"(40.3, 47.4]"
1273,1274,M,12,Mechanical Systems Engineer,Manufacturing,Mass Customer,No,Emmerich Tinkler,44,"(40.3, 47.4]"
1274,1275,F,70,General Manager,Health,Mass Customer,Yes,Francisca Whittek,55,"(54.5, 61.6]"
1275,1276,M,24,Dental Hygienist,Health,Affluent Customer,No,Farrel Waiting,57,"(54.5, 61.6]"
1276,1277,M,26,Help Desk Technician,others,Mass Customer,Yes,Elias Gerrie,49,"(47.4, 54.5]"
1277,1278,F,14,Pharmacist,Health,Affluent Customer,No,Betsy Schruurs,23,"(18.929, 26.1]"
1278,1279,M,30,Staff Accountant I,Financial Services,Mass Customer,No,Burr Lygoe,59,"(54.5, 61.6]"
1279,1280,M,71,Marketing Assistant,Manufacturing,High Net Worth,Yes,Horacio Peyntue,43,"(40.3, 47.4]"
1280,1281,M,29,Administrative Assistant III,Manufacturing,Affluent Customer,Yes,Leighton Zisneros,53,"(47.4, 54.5]"
1281,1282,M,99,Programmer Analyst III,Entertainment,Affluent Customer,Yes,Garald Pidler,41,"(40.3, 47.4]"
1282,1283,F,43,Clinical Specialist,Health,Mass Customer,No,Tory Minnette,27,"(26.1, 33.2]"
1283,1284,M,30,Junior Executive,Entertainment,Affluent Customer,No,Alexis Aronov,45,"(40.3, 47.4]"
1284,1285,M,44,Office Assistant III,Manufacturing,Mass Customer,Yes,Tomkin Fudge,48,"(47.4, 54.5]"
1285,1286,F,83,Senior Quality Engineer,Manufacturing,High Net Worth,Yes,Mina Clawley,46,"(40.3, 47.4]"
1286,1287,M,72,Systems Administrator I,Financial Services,Mass Customer,Yes,Nicko Saddleton,61,"(54.5, 61.6]"
1287,1288,F,51,Desktop Support Technician,Financial Services,Affluent Customer,Yes,Abra Cuardall,42,"(40.3, 47.4]"
1288,1289,M,35,others,others,Mass Customer,Yes,Shelley Stroyan,48,"(47.4, 54.5]"
1289,1290,M,49,VP Marketing,Financial Services,High Net Worth,Yes,Vassily Ramalho,54,"(47.4, 54.5]"
1290,1291,M,0,Quality Engineer,Health,Mass Customer,No,Warner Zuker,41,"(40.3, 47.4]"
1291,1292,F,56,others,others,Affluent Customer,No,Alice Backson,60,"(54.5, 61.6]"
1292,1293,M,89,Quality Engineer,IT,Mass Customer,No,Vidovic Fretson,41,"(40.3, 47.4]"
1293,1294,F,31,others,Manufacturing,Mass Customer,Yes,Cari Worling,47,"(40.3, 47.4]"
1294,1295,M,66,Nurse,Argiculture,Mass Customer,Yes,Irving Murton,24,"(18.929, 26.1]"
1295,1296,F,61,Paralegal,Financial Services,Affluent Customer,Yes,Essy Vondrak,32,"(26.1, 33.2]"
1296,1297,M,91,Social Worker,Health,Mass Customer,No,Shay Gimbart,40,"(33.2, 40.3]"
1297,1298,M,35,Research Nurse,Health,Mass Customer,No,Guglielmo Yele,47,"(40.3, 47.4]"
1298,1299,F,72,Media Manager IV,others,Affluent Customer,No,Maddy Aiskovitch,44,"(40.3, 47.4]"
1299,1300,F,0,Physical Therapy Assistant,Financial Services,Affluent Customer,Yes,Sisely Strelitzer,30,"(26.1, 33.2]"
1301,1302,F,29,Biostatistician I,Financial Services,Affluent Customer,Yes,Ericka Eggers,23,"(18.929, 26.1]"
1302,1303,M,64,others,Argiculture,Mass Customer,No,Nollie Guilliatt,49,"(47.4, 54.5]"
1303,1304,M,23,Administrative Assistant III,others,High Net Worth,No,Emmy Lumbly,44,"(40.3, 47.4]"
1304,1305,M,97,Executive Secretary,Financial Services,High Net Worth,Yes,Averil Gentiry,51,"(47.4, 54.5]"
1305,1306,M,13,Occupational Therapist,Health,Affluent Customer,Yes,Doyle Oleksinski,65,"(61.6, 68.7]"
1306,1307,F,73,Dental Hygienist,Health,High Net Worth,Yes,Emlyn Musgrave,51,"(47.4, 54.5]"
1307,1308,M,34,Analog Circuit Design manager,others,Affluent Customer,Yes,Andrey Conre,45,"(40.3, 47.4]"
1308,1309,M,95,VP Marketing,others,Mass Customer,No,Adlai Fabry,44,"(40.3, 47.4]"
1309,1310,M,38,Geological Engineer,Manufacturing,High Net Worth,Yes,Keane Leebeter,35,"(33.2, 40.3]"
1310,1311,F,89,VP Accounting,Financial Services,Mass Customer,Yes,Sharona Cunah,37,"(33.2, 40.3]"
1311,1312,F,96,Food Chemist,Health,Affluent Customer,No,Magda Baugh,27,"(26.1, 33.2]"
1312,1313,M,59,Analyst Programmer,Property,Mass Customer,No,Hughie Laboune,35,"(33.2, 40.3]"
1313,1314,F,25,Clinical Specialist,Health,Mass Customer,Yes,De Eilhart,51,"(47.4, 54.5]"
1314,1315,F,46,others,IT,Mass Customer,Yes,Ebba Comport,48,"(47.4, 54.5]"
1315,1316,M,79,Recruiter,Retail,High Net Worth,Yes,Steven Castellaccio,31,"(26.1, 33.2]"
1316,1317,M,2,General Manager,Retail,Mass Customer,Yes,Barrett Lindley,48,"(47.4, 54.5]"
1317,1318,F,10,Senior Developer,Financial Services,Mass Customer,Yes,Barbe Assender,55,"(54.5, 61.6]"
1318,1319,M,20,others,Entertainment,Mass Customer,Yes,Trevor St. Paul,66,"(61.6, 68.7]"
1320,1321,F,29,Editor,Argiculture,Affluent Customer,No,Bree Domenge,27,"(26.1, 33.2]"
1321,1322,F,37,Data Coordiator,Financial Services,Mass Customer,Yes,Kathye Christie,20,"(18.929, 26.1]"
1322,1323,M,27,Account Executive,others,High Net Worth,Yes,Kristofor Mockes,33,"(26.1, 33.2]"
1323,1324,F,88,Web Designer III,Manufacturing,Mass Customer,No,Randie Arnowitz,43,"(40.3, 47.4]"
1324,1325,M,67,Account Executive,Argiculture,High Net Worth,Yes,Ty Belliard,53,"(47.4, 54.5]"
1325,1326,M,15,Biostatistician III,Health,Affluent Customer,Yes,Goddard Tinn,55,"(54.5, 61.6]"
1326,1327,F,57,Director of Sales,Property,Affluent Customer,No,Sarita Khosa,26,"(18.929, 26.1]"
1327,1328,M,19,Budget/Accounting Analyst IV,IT,Mass Customer,Yes,Stavro Gargett,40,"(33.2, 40.3]"
1328,1329,F,65,Database Administrator IV,others,Mass Customer,No,Wendy Randlesome,32,"(26.1, 33.2]"
1329,1330,M,20,Technical Writer,others,Affluent Customer,No,Gery Headrick,36,"(33.2, 40.3]"
1330,1331,M,12,Tax Accountant,Telecommunications,High Net Worth,No,Edward Hawkwood,34,"(33.2, 40.3]"
1331,1332,M,87,Technical Writer,others,Mass Customer,Yes,Garek De la Barre,43,"(40.3, 47.4]"
1332,1333,M,4,Compensation Analyst,Financial Services,High Net Worth,No,Phillipp McMonnies,48,"(47.4, 54.5]"
1333,1334,F,72,Senior Financial Analyst,Financial Services,Mass Customer,No,Cicily Jenks,23,"(18.929, 26.1]"
1334,1335,F,57,others,Entertainment,Mass Customer,Yes,Sibylla Marlon,24,"(18.929, 26.1]"
1335,1336,M,83,Physical Therapy Assistant,others,Mass Customer,Yes,Moise Inde,32,"(26.1, 33.2]"
1336,1337,F,15,Structural Engineer,Health,Mass Customer,No,Damara Wheatland,33,"(26.1, 33.2]"
1337,1338,M,53,Product Engineer,others,High Net Worth,No,Giuseppe Tezure,41,"(40.3, 47.4]"
1338,1339,F,82,Editor,IT,High Net Worth,No,Mariam Guiel,43,"(40.3, 47.4]"
1339,1340,M,16,Statistician I,others,High Net Worth,No,Crawford Dreini,44,"(40.3, 47.4]"
1340,1341,M,65,Computer Systems Analyst I,Financial Services,Affluent Customer,No,Parry Rigolle,35,"(33.2, 40.3]"
1341,1342,M,14,others,Retail,Affluent Customer,Yes,Barnett Morville,59,"(54.5, 61.6]"
1342,1343,M,67,Dental Hygienist,Health,High Net Worth,No,Creight Deery,42,"(40.3, 47.4]"
1343,1344,F,20,Tax Accountant,Manufacturing,Mass Customer,No,Renelle Tutin,26,"(18.929, 26.1]"
1344,1345,M,94,Senior Sales Associate,Manufacturing,Mass Customer,No,Jeth Marien,61,"(54.5, 61.6]"
1345,1346,M,9,Administrative Assistant IV,Telecommunications,Mass Customer,No,Woody Dowthwaite,51,"(47.4, 54.5]"
1346,1347,F,14,Help Desk Operator,Manufacturing,Mass Customer,Yes,Leisha Signoret,44,"(40.3, 47.4]"
1347,1348,M,88,VP Sales,others,High Net Worth,No,Lowe Hinckes,37,"(33.2, 40.3]"
1348,1349,M,83,Electrical Engineer,Manufacturing,Affluent Customer,No,Curran Gush,24,"(18.929, 26.1]"
1349,1350,M,10,Staff Scientist,Retail,Mass Customer,Yes,Bing Vicar,64,"(61.6, 68.7]"
1351,1352,M,53,Electrical Engineer,Manufacturing,High Net Worth,No,Jerald Lesly,67,"(61.6, 68.7]"
1352,1353,F,1,Clinical Specialist,Health,Mass Customer,Yes,Phebe Dockwra,41,"(40.3, 47.4]"
1353,1354,F,0,Analyst Programmer,Financial Services,Affluent Customer,No,Karee Hyman,21,"(18.929, 26.1]"
1354,1355,M,37,VP Quality Control,Property,Mass Customer,No,Isador Hallitt,20,"(18.929, 26.1]"
1355,1356,F,12,Account Representative I,others,High Net Worth,No,Ofella Walbrook,40,"(33.2, 40.3]"
1356,1357,M,69,Research Nurse,Health,High Net Worth,No,Waylin Eassom,28,"(26.1, 33.2]"
1357,1358,M,8,Dental Hygienist,Health,High Net Worth,No,Gerome Whittock,27,"(26.1, 33.2]"
1358,1359,F,54,Help Desk Technician,Retail,Mass Customer,No,Estrella Carwithen,28,"(26.1, 33.2]"
1359,1360,M,41,Design Engineer,Manufacturing,Mass Customer,Yes,Maurice Blas,51,"(47.4, 54.5]"
1360,1361,M,56,Professor,Manufacturing,Affluent Customer,No,Gradeigh Saltmarshe,57,"(54.5, 61.6]"
1361,1362,F,20,Account Executive,Manufacturing,Affluent Customer,Yes,Giuditta Dearlove,48,"(47.4, 54.5]"
1362,1363,M,7,Associate Professor,Financial Services,Mass Customer,No,Boniface Kivelhan,60,"(54.5, 61.6]"
1363,1364,M,99,Junior Executive,Manufacturing,Mass Customer,No,Selby Cabbell,43,"(40.3, 47.4]"
1364,1365,M,97,Research Associate,Health,Mass Customer,No,Shurlocke Pirie,29,"(26.1, 33.2]"
1365,1366,M,10,Computer Systems Analyst IV,Retail,Affluent Customer,No,Zacharia Rigler,47,"(40.3, 47.4]"
1366,1367,F,63,Internal Auditor,Retail,Mass Customer,No,Fredrika Danielkiewicz,48,"(47.4, 54.5]"
1367,1368,F,54,others,Property,Mass Customer,No,Aarika Magog,48,"(47.4, 54.5]"
1368,1369,F,51,Civil Engineer,Manufacturing,Mass Customer,Yes,Ilka Allabush,27,"(26.1, 33.2]"
1369,1370,F,44,Computer Systems Analyst IV,Property,Mass Customer,No,Chastity Martinat,35,"(33.2, 40.3]"
1370,1371,F,39,Design Engineer,Retail,Mass Customer,Yes,Aretha Joscelyn,62,"(61.6, 68.7]"
1371,1372,M,44,Computer Systems Analyst III,Manufacturing,Affluent Customer,No,Rockie Wheldon,41,"(40.3, 47.4]"
1372,1373,F,3,Director of Sales,Financial Services,Mass Customer,Yes,Shaylynn Epsley,63,"(61.6, 68.7]"
1373,1374,M,76,others,Manufacturing,Mass Customer,No,Cleveland Spilling,45,"(40.3, 47.4]"
1374,1375,M,36,Analog Circuit Design manager,Financial Services,Affluent Customer,No,Archie Van den Hof,43,"(40.3, 47.4]"
1376,1377,M,86,Mechanical Systems Engineer,Retail,Mass Customer,Yes,Giacomo Roseburgh,32,"(26.1, 33.2]"
1377,1378,F,36,others,Property,Affluent Customer,Yes,Ellie Prester,43,"(40.3, 47.4]"
1378,1379,F,63,Legal Assistant,Financial Services,Mass Customer,Yes,Lou Drews,32,"(26.1, 33.2]"
1379,1380,F,99,Financial Analyst,Financial Services,Mass Customer,No,Lavina Clavey,23,"(18.929, 26.1]"
1380,1381,M,79,Engineer IV,Manufacturing,Affluent Customer,Yes,Ellary Ramsey,36,"(33.2, 40.3]"
1381,1382,M,27,Data Coordiator,Manufacturing,High Net Worth,Yes,Lucio Reame,32,"(26.1, 33.2]"
1382,1383,F,81,Software Consultant,IT,Affluent Customer,No,Coriss Casarino,64,"(61.6, 68.7]"
1383,1384,F,48,Quality Control Specialist,Manufacturing,Mass Customer,No,Marcile Carren,23,"(18.929, 26.1]"
1384,1385,F,39,Cost Accountant,Financial Services,Mass Customer,No,Melesa Priddy,64,"(61.6, 68.7]"
1385,1386,F,71,Help Desk Technician,Retail,Mass Customer,Yes,Mufinella Kalvin,54,"(47.4, 54.5]"
1386,1387,F,33,Chemical Engineer,Manufacturing,Mass Customer,Yes,Natalee Comport,44,"(40.3, 47.4]"
1387,1388,M,86,Internal Auditor,Financial Services,Mass Customer,No,Carny Shilstone,49,"(47.4, 54.5]"
1388,1389,F,27,others,Health,Affluent Customer,No,Reina Drever,59,"(54.5, 61.6]"
1389,1390,F,74,Accounting Assistant I,Retail,High Net Worth,Yes,Christyna Feldberg,21,"(18.929, 26.1]"
1390,1391,F,62,Marketing Assistant,Retail,High Net Worth,No,Winni Cana,45,"(40.3, 47.4]"
1391,1392,F,28,Human Resources Manager,Financial Services,Mass Customer,No,Marris Waison,21,"(18.929, 26.1]"
1392,1393,F,96,others,Manufacturing,Mass Customer,No,Adria MacRorie,45,"(40.3, 47.4]"
1393,1394,M,50,others,Health,Mass Customer,Yes,Freemon Perago,43,"(40.3, 47.4]"
1394,1395,F,83,VP Product Management,others,High Net Worth,Yes,Jandy Pennazzi,64,"(61.6, 68.7]"
1395,1396,M,20,Cost Accountant,Financial Services,Mass Customer,No,Sinclair Melonby,34,"(33.2, 40.3]"
1396,1397,M,29,Legal Assistant,Manufacturing,Mass Customer,Yes,Dimitri Durie,42,"(40.3, 47.4]"
1397,1398,F,11,Project Manager,Manufacturing,Mass Customer,No,Anderea Pulteneye,55,"(54.5, 61.6]"
1398,1399,F,84,Staff Scientist,Manufacturing,Mass Customer,No,Kaye Clulow,54,"(47.4, 54.5]"
1399,1400,F,51,Senior Developer,Manufacturing,Affluent Customer,Yes,Rikki Eytel,39,"(33.2, 40.3]"
1400,1401,F,68,others,Financial Services,High Net Worth,No,Ashien Winspare,43,"(40.3, 47.4]"
1401,1402,M,58,Assistant Professor,Telecommunications,Mass Customer,No,Hillier Andraud,20,"(18.929, 26.1]"
1402,1403,F,18,Geologist II,Retail,Mass Customer,No,Germana McFadin,41,"(40.3, 47.4]"
1403,1404,M,78,Chemical Engineer,Manufacturing,Mass Customer,Yes,Emmott Mercik,64,"(61.6, 68.7]"
1404,1405,F,52,VP Product Management,Manufacturing,High Net Worth,Yes,Kylie Spriggin,63,"(61.6, 68.7]"
1405,1406,M,3,Cost Accountant,Financial Services,High Net Worth,Yes,Georges Tilne,51,"(47.4, 54.5]"
1406,1407,F,43,Structural Analysis Engineer,Manufacturing,Mass Customer,Yes,Tamarah Sobtka,41,"(40.3, 47.4]"
1407,1408,M,14,Dental Hygienist,Health,High Net Worth,No,Kendricks Plastow,24,"(18.929, 26.1]"
1408,1409,F,69,Help Desk Technician,others,Mass Customer,No,Tiffi Hartless,25,"(18.929, 26.1]"
1409,1410,F,10,Marketing Manager,Retail,High Net Worth,Yes,Althea Macvey,24,"(18.929, 26.1]"
1410,1411,F,24,Registered Nurse,Health,Mass Customer,Yes,Katrina Coltart,27,"(26.1, 33.2]"
1411,1412,F,20,Tax Accountant,others,Mass Customer,Yes,Antonetta Dumbrall,30,"(26.1, 33.2]"
1412,1413,F,47,Administrative Assistant II,Financial Services,Mass Customer,No,Vi Lauga,23,"(18.929, 26.1]"
1413,1414,F,57,Help Desk Technician,Retail,Mass Customer,Yes,Allison Clowton,41,"(40.3, 47.4]"
1414,1415,F,68,Executive Secretary,Property,High Net Worth,Yes,Merilyn Dikle,23,"(18.929, 26.1]"
1415,1416,M,90,Assistant Manager,others,High Net Worth,Yes,Fraze Face,54,"(47.4, 54.5]"
1416,1417,F,12,others,Manufacturing,High Net Worth,Yes,Micki Russel,62,"(61.6, 68.7]"
1417,1418,F,80,Senior Sales Associate,IT,Affluent Customer,Yes,Valaria Hugh,45,"(40.3, 47.4]"
1418,1419,M,5,Physical Therapy Assistant,Financial Services,Mass Customer,Yes,Roddy Ollerton,54,"(47.4, 54.5]"
1419,1420,F,14,Dental Hygienist,Health,Mass Customer,No,Minni Hanner,62,"(61.6, 68.7]"
1420,1421,F,74,Senior Editor,Property,Mass Customer,No,Mallorie Gouth,65,"(61.6, 68.7]"
1421,1422,M,31,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,Georgy Rickwood,49,"(47.4, 54.5]"
1422,1423,F,51,Project Manager,Manufacturing,Mass Customer,No,Tiphanie Klossek,62,"(61.6, 68.7]"
1423,1424,M,56,Occupational Therapist,Health,High Net Worth,Yes,Allin Arbuckel,47,"(40.3, 47.4]"
1424,1425,M,20,General Manager,Retail,High Net Worth,Yes,Chrisy Sivess,35,"(33.2, 40.3]"
1425,1426,F,72,Financial Advisor,Financial Services,Mass Customer,No,Allyn Carswell,65,"(61.6, 68.7]"
1426,1427,M,14,Environmental Specialist,Financial Services,High Net Worth,No,Jodie Juett,28,"(26.1, 33.2]"
1427,1428,F,93,Sales Representative,Retail,High Net Worth,No,Morissa Ozintsev,23,"(18.929, 26.1]"
1428,1429,M,94,Legal Assistant,Health,Mass Customer,Yes,Dante Jikylls,41,"(40.3, 47.4]"
1429,1430,F,86,Biostatistician I,Manufacturing,Mass Customer,Yes,Kalli Pigeram,22,"(18.929, 26.1]"
1430,1431,M,29,Sales Associate,Financial Services,Affluent Customer,Yes,Derek Malafe,46,"(40.3, 47.4]"
1431,1432,M,70,Tax Accountant,Argiculture,High Net Worth,Yes,Hiram Kittiman,23,"(18.929, 26.1]"
1432,1433,F,15,Account Coordinator,IT,Mass Customer,No,Marya Szwandt,63,"(61.6, 68.7]"
1433,1434,M,42,Statistician I,Property,High Net Worth,No,Craig Guswell,48,"(47.4, 54.5]"
1434,1435,M,96,Software Engineer II,Telecommunications,Affluent Customer,Yes,Derek Podmore,53,"(47.4, 54.5]"
1435,1436,M,40,General Manager,others,Affluent Customer,No,Tonnie Andryunin,22,"(18.929, 26.1]"
1436,1437,M,35,Electrical Engineer,Manufacturing,Affluent Customer,No,Gearalt Challis,47,"(40.3, 47.4]"
1437,1438,F,27,Social Worker,Health,Mass Customer,Yes,Winifred MacRonald,46,"(40.3, 47.4]"
1438,1439,M,97,GIS Technical Architect,Retail,Mass Customer,No,Leupold Detoc,56,"(54.5, 61.6]"
1439,1440,F,19,Human Resources Manager,Financial Services,High Net Worth,Yes,Consuela O'Logan,56,"(54.5, 61.6]"
1440,1441,F,23,others,Manufacturing,Affluent Customer,No,Renae Burns,44,"(40.3, 47.4]"
1441,1442,M,1,others,Manufacturing,Affluent Customer,No,Mylo Norrie,58,"(54.5, 61.6]"
1442,1443,F,47,others,Financial Services,Affluent Customer,Yes,Angela Mowles,35,"(33.2, 40.3]"
1443,1444,M,97,Payment Adjustment Coordinator,Health,Mass Customer,No,Claudian Ruos,46,"(40.3, 47.4]"
1444,1445,F,57,Web Designer II,IT,Affluent Customer,No,Bettine Yoselevitch,48,"(47.4, 54.5]"
1445,1446,M,51,Engineer I,Manufacturing,Mass Customer,No,Gabriello Nell,34,"(33.2, 40.3]"
1446,1447,M,29,Civil Engineer,Manufacturing,Mass Customer,No,Renaldo Maudsley,25,"(18.929, 26.1]"
1447,1448,M,40,VP Product Management,Property,Mass Customer,No,Hinze Bullent,33,"(26.1, 33.2]"
1448,1449,F,38,Staff Accountant IV,others,High Net Worth,No,Ashly Abramamovh,54,"(47.4, 54.5]"
1449,1450,F,23,Statistician I,Manufacturing,Affluent Customer,No,Floris Dunkerley,57,"(54.5, 61.6]"
1450,1451,F,32,Junior Executive,Argiculture,Mass Customer,Yes,Courtney Meas,44,"(40.3, 47.4]"
1451,1452,M,99,Safety Technician III,Retail,Mass Customer,No,Zachery Hamber,66,"(61.6, 68.7]"
1453,1454,M,4,Physical Therapy Assistant,Argiculture,Mass Customer,Yes,Caesar Wattam,42,"(40.3, 47.4]"
1455,1456,M,97,Health Coach II,Property,Mass Customer,Yes,Berkie Croall,57,"(54.5, 61.6]"
1456,1457,F,99,Speech Pathologist,others,Affluent Customer,Yes,Leonore Slixby,43,"(40.3, 47.4]"
1457,1458,M,40,Account Representative IV,Telecommunications,Affluent Customer,No,Ashley Behneke,65,"(61.6, 68.7]"
1458,1459,M,89,Senior Sales Associate,Manufacturing,Mass Customer,No,Haydon Berkery,23,"(18.929, 26.1]"
1459,1460,M,92,Information Systems Manager,Financial Services,High Net Worth,Yes,Morley Shutt,48,"(47.4, 54.5]"
1460,1461,M,71,others,Retail,Mass Customer,Yes,Earl Skeels,64,"(61.6, 68.7]"
1461,1462,M,16,VP Accounting,Financial Services,Mass Customer,Yes,Omero Hauxley,26,"(18.929, 26.1]"
1462,1463,M,53,Chief Design Engineer,Property,High Net Worth,Yes,Willie Landsberg,56,"(54.5, 61.6]"
1463,1464,M,20,Office Assistant II,others,Affluent Customer,Yes,Mac Leguay,37,"(33.2, 40.3]"
1464,1465,F,53,Mechanical Systems Engineer,Financial Services,Mass Customer,Yes,Wilona Osgood,50,"(47.4, 54.5]"
1465,1466,F,62,Cost Accountant,Financial Services,High Net Worth,Yes,Cyndia Gull,23,"(18.929, 26.1]"
1466,1467,F,1,others,Manufacturing,Mass Customer,Yes,Alysia Cantrill,46,"(40.3, 47.4]"
1467,1468,F,37,Financial Advisor,Financial Services,Mass Customer,No,Adaline Hayles,43,"(40.3, 47.4]"
1469,1470,M,62,Senior Cost Accountant,Financial Services,High Net Worth,Yes,Albie Pach,26,"(18.929, 26.1]"
1470,1471,F,88,others,Financial Services,Mass Customer,No,Berri Farr,43,"(40.3, 47.4]"
1471,1472,F,3,Environmental Specialist,Financial Services,Mass Customer,No,Demeter Robbeke,57,"(54.5, 61.6]"
1472,1473,M,49,VP Product Management,others,Mass Customer,Yes,Darrick Feake,61,"(54.5, 61.6]"
1473,1474,M,54,Structural Analysis Engineer,Health,Mass Customer,Yes,Farley Rosen,35,"(33.2, 40.3]"
1474,1475,M,41,Recruiting Manager,Retail,Affluent Customer,Yes,Aristotle Jess,36,"(33.2, 40.3]"
1475,1476,M,25,Structural Analysis Engineer,others,Affluent Customer,Yes,Vaughn Browse,35,"(33.2, 40.3]"
1477,1478,M,40,VP Quality Control,Financial Services,High Net Worth,No,Fulton Blayney,29,"(26.1, 33.2]"
1478,1479,M,25,Help Desk Technician,Argiculture,Mass Customer,No,Avrom Clougher,44,"(40.3, 47.4]"
1479,1480,F,83,Legal Assistant,others,High Net Worth,Yes,Bird Diess,26,"(18.929, 26.1]"
